step,wall_s,t_spk,t_mix,allocated_mib,reserved_mib,inactive_split_mib,num_alloc_retries,num_device_alloc,num_device_free
267,0.5293470732867718,380,48000,461.58740234375,21710.0,0.0,0,12062,2581
268,2.320756678003818,428,48000,461.82177734375,21710.0,0.0,0,12134,2597
269,1.6822703769430518,366,48000,461.51904296875,20572.0,0.0,0,12205,2614
270,1.4231051290407777,350,48000,461.44091796875,20730.0,0.0,0,12273,2629
271,1.5976726356893778,384,48000,461.60693359375,21710.0,0.0,0,12344,2643
272,1.4519948293454945,518,48000,462.26123046875,20572.0,0.0,0,12417,2658
273,1.485325333662331,528,48000,462.31005859375,21710.0,0.0,0,12484,2673
274,0.5162570709362626,352,48000,461.45068359375,21712.0,0.0,0,12485,2673
275,0.5094008813612163,369,48000,461.53369140625,21712.0,0.0,0,12485,2673
276,1.83666469482705,446,48000,461.90966796875,20850.0,0.0,0,12553,2690
277,0.5106024299748242,324,48000,461.31396484375,20850.0,0.0,0,12553,2690
278,2.425065807066858,307,48000,461.23095703125,21710.0,0.0,0,12619,2702
279,0.5234603020362556,325,48000,461.31884765625,21710.0,0.0,0,12619,2702
280,0.5304671227931976,305,48000,461.22119140625,21710.0,0.0,0,12619,2702
281,2.257332371082157,479,48000,462.07080078125,21010.0,0.0,0,12696,2719
282,0.5254956600256264,395,48000,461.66064453125,21010.0,0.0,0,12696,2719
283,0.5272759268991649,319,48000,461.28955078125,21170.0,0.0,0,12697,2719
284,0.5195601880550385,319,48000,461.28955078125,21170.0,0.0,0,12697,2719
285,0.5243682009167969,352,48000,461.45068359375,21170.0,0.0,0,12697,2719
286,1.4938045842573047,401,48000,461.68994140625,21692.0,0.0,0,12771,2738
287,1.4749757698737085,779,48000,463.53564453125,21190.0,0.0,0,12840,2759
288,0.5199246378615499,326,48000,461.32373046875,21930.0,0.0,0,12841,2759
289,0.5112545089796185,308,48000,461.23583984375,21930.0,0.0,0,12841,2759
290,0.5164192230440676,318,48000,461.28466796875,21930.0,0.0,0,12841,2759
291,0.5220857742242515,314,48000,461.26513671875,21930.0,0.0,0,12841,2759
292,0.5162965129129589,323,48000,461.30908203125,21930.0,0.0,0,12841,2759
293,0.510374880861491,436,48000,461.86083984375,21930.0,0.0,0,12841,2759
294,0.5136529169976711,488,48000,462.11474609375,21930.0,0.0,0,12841,2759
295,0.5173998209647834,311,48000,461.25048828125,21930.0,0.0,0,12841,2759
296,1.4561407780274749,516,48000,462.25146484375,21710.0,0.0,0,12911,2773
297,0.5184395699761808,615,48000,462.73486328125,21710.0,0.0,0,12911,2773
298,0.5236384132876992,380,48000,461.58740234375,21710.0,0.0,0,12911,2773
299,0.5414161076769233,521,48000,462.27587890625,21710.0,0.0,0,12911,2773
